employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP660985,Elizabeth,Jackson,elizabeth.jackson@company.com,+1-351-393-7376,IT,Software Developer,2024-03-02,404,112413.5,5.29,Active,2003-07-29,52566 Fernandez Falls Apt. 314,Springfield,IL,34685,USA,F,PhD,90.86,2024-03-25,Mid,17,3,Office,Night,646.723.4355x53494,767-73-5226,NARZ93432816915309
EMP860904,Michael,Anderson,michael.anderson@company.com,814.972.1484,Operations,Operations Analyst,2024-08-29,224,60171.77,4.57,Active,2001-09-23,992 Harper Coves Suite 027,Cleveland,OH,91314,USA,M,Professional,84.08,2024-12-05,Entry,11,7,Remote,Day,432.303.7059,048-27-0385,ODVX65594667857599
EMP787497,Jessica,Hampton,jessica.hampton@company.com,001-986-345-3081x7335,Customer Service,Client Relations Manager,2022-05-10,1066,89837.03,5.15,Active,2005-07-25,7345 Pugh Lock Suite 420,Dallas,TX,08568,USA,F,Master,72.96,2023-07-10,Senior,18,3,Remote,Day,681.224.2122x3231,459-07-4276,VIGM11658117333819
EMP448447,Olivia,Maldonado,olivia.maldonado@company.com,885.564.9945x45888,Research,Academic Researcher,2024-02-20,415,46134.45,5.05,Active,2003-11-15,71169 Rhonda Harbor Apt. 298,Pittsburgh,PA,58114,USA,F,High School,89.65,2024-03-05,Mid,17,3,Hybrid,Day,563.885.1175x5551,248-70-3152,WXCV41782106457027
EMP603949,Jessica,Bentley,jessica.bentley@company.com,(921)927-9115x5708,Design,UX/UI Designer,2021-11-30,1227,31105.95,1.52,Inactive,1985-03-11,97041 James Forks Suite 760,Orlando,FL,20282,USA,F,Professional,69.76,2022-01-10,Senior,14,4,Hybrid,Day,(876)464-1196x7617,599-38-3234,OUGF22379405434776
EMP973823,Joyce,Cortez,joyce.cortez@company.com,001-260-964-2857x4630,Sales,Account Manager,2021-01-01,1560,73338.18,8.64,Active,1963-03-27,9755 David Stream,Cincinnati,OH,80586,USA,F,Master,91.59,2023-04-24,Senior,17,1,Hybrid,Day,712.818.1754,472-70-8363,JZLD30848119806651
EMP350729,Benjamin,Campbell,benjamin.campbell@company.com,+1-593-443-3068,Support,Help Desk Technician,2022-09-16,937,67753.34,7.43,Leave,2003-11-19,9273 Wise Walk Apt. 704,Cleveland,OH,77440,USA,M,Professional,81.89,2023-09-05,Senior,18,12,Office,Day,780.456.1362,805-94-0291,YNDC02961125695519
EMP692601,Corey,Mitchell,corey.mitchell@company.com,750.988.4831x70406,Training,Training Manager,2020-10-23,1630,30000.0,6.77,Active,1990-11-15,4264 Nichols Ford,Rockford,IL,57617,USA,Other,High School,84.49,2022-09-02,Senior,13,4,Remote,Day,370.999.7438,028-57-8892,RAJV51590707934881
EMP844705,Christina,Deleon,christina.deleon@company.com,(551)997-0380x28406,Training,Corporate Trainer,2024-05-31,314,64679.84,8.34,Active,1990-09-11,945 Conley Springs,Tampa,FL,34387,USA,F,Master,90.69,2024-10-10,Entry,17,5,Remote,Flexible,644.235.8151x694,574-59-5199,PUHD96558522880743
EMP528792,Ryan,Jenkins,ryan.jenkins@company.com,881.322.4916x118,IT,Systems Administrator,2021-03-27,1475,30000.0,3.38,Active,1986-12-27,5428 Monica Trafficway Apt. 010,Philadelphia,PA,31895,USA,Other,PhD,73.03,2023-01-28,Senior,13,8,Remote,Day,404-797-1093,038-99-2904,YFJS08804912093999
EMP968435,Nicholas,Ortiz,nicholas.ortiz@company.com,+1-894-830-0665,Logistics,Logistics Manager,2021-01-23,1538,36133.1,6.96,Active,1978-08-29,056 Mullins Road,Jacksonville,FL,52111,USA,M,High School,84.99,2021-08-08,Senior,13,3,Remote,Night,684.712.5745,752-51-5689,RQXY03141081940533
EMP483625,Mark,Bennett,mark.bennett@company.com,6054977386,Marketing,Marketing Manager,2020-07-20,1725,73727.66,0.2,Active,1970-02-24,0471 Khan Lake Apt. 421,Springfield,IL,81006,USA,M,PhD,70.73,2021-09-11,Senior,9,5,Remote,Night,001-573-395-5124x3528,061-42-1144,OTJM01590014876882
EMP347663,Lee,Murphy,lee.murphy@company.com,001-222-679-7154x8138,Procurement,Supply Chain Analyst,2024-11-15,146,87032.92,7.17,Active,1963-11-02,363 Barbara Forks Apt. 779,Jacksonville,FL,17160,USA,M,Master,73.8,2024-11-20,Entry,15,4,Remote,Night,+1-889-285-5907x7773,486-57-9275,EMLL42543076912273
EMP774810,Bianca,Howard,bianca.howard@company.com,001-727-577-9404x0268,Quality,Process Improvement Specialist,2022-07-11,1004,43953.62,2.97,Active,1996-10-24,35488 Emma Curve,Pittsburgh,PA,39231,USA,F,High School,71.73,2024-01-15,Senior,15,5,Office,Day,875-368-5807,738-51-9827,DKJI46152886823852
EMP899062,William,Mason,william.mason@company.com,001-738-557-3061x074,Security,Safety Coordinator,2023-04-24,717,49226.59,4.38,Active,2004-11-02,536 Justin Wells,Springfield,IL,33370,USA,M,High School,87.41,2024-04-05,Mid,17,2,Remote,Night,2703832293,355-06-6644,WMDM67624839136864
EMP981608,Kathryn,Mccarty,kathryn.mccarty@company.com,(837)570-7753x4850,Engineering,Industrial Engineer,2020-06-29,1746,96641.41,4.0,Active,1980-07-12,5382 Sarah Inlet,Spokane,WA,88280,USA,Other,Professional,74.57,2020-11-14,Senior,12,5,Hybrid,Day,8084981927,295-09-9155,MCEI19746233961552
EMP772349,Lisa,Huynh,lisa.huynh@company.com,+1-561-438-8395x65962,IT,Systems Administrator,2021-08-10,1339,67251.82,5.48,Leave,1978-09-05,2114 Laura Points,Orlando,FL,54258,USA,F,Master,75.6,2023-12-11,Senior,12,4,Office,Day,881-548-8761x537,042-71-7577,QIDX81559992891609
EMP513072,Kenneth,Dunlap,kenneth.dunlap@company.com,(280)390-3195,Legal,Compliance Officer,2022-05-16,1060,63522.4,6.46,Active,1987-07-19,180 Ellis Cliffs,Rockford,IL,41936,USA,M,Professional,64.14,2023-04-30,Senior,19,6,Office,Night,001-960-615-6989x63026,472-94-1671,FMVK11253022358867
EMP912421,Daniel,Ramos,daniel.ramos@company.com,001-474-851-4689x02605,Quality,Process Improvement Specialist,2023-03-07,765,77432.6,4.49,Active,1988-06-11,04291 Peters Camp,San Antonio,TX,57683,USA,M,Professional,75.04,2024-01-02,Senior,15,5,Office,Day,852.665.1401x2841,621-21-1734,XGTA54726379119947
EMP531027,David,Shannon,david.shannon@company.com,917-270-9404,Research,Academic Researcher,2025-03-28,13,61353.23,3.6,Active,1985-06-14,528 Chambers Extension Apt. 057,Rockford,IL,04215,USA,M,Professional,87.8,2025-04-03,Entry,6,8,Hybrid,Day,201-878-4405x555,667-79-8945,YGDZ00976724421636
EMP700925,Melissa,Ortiz,melissa.ortiz@company.com,637-390-5133x12381,Engineering,Electrical Engineer,2023-08-27,592,80990.9,3.88,Active,1977-11-01,1293 Ho Pike Suite 357,Tacoma,WA,54839,USA,F,Master,79.87,2024-01-08,Mid,13,7,Office,Day,983.667.7654,507-84-3603,RZNR33668405112085
EMP140219,Jessica,Sanchez,jessica.sanchez@company.com,848.840.9580,IT,Software Developer,2025-02-11,58,66028.07,1.24,Active,2000-01-17,4858 Christopher Route,Boston,MA,56816,USA,Other,Professional,87.97,2025-02-13,Entry,16,4,Office,Day,+1-807-558-5977,492-97-4678,INYR70530000178008
EMP643839,Susan,Perez,susan.perez@company.com,+1-515-923-6545,HHRR,Payroll Coordinator,2022-09-22,931,40171.4,4.36,Leave,1971-06-24,369 Gomez Ports,Boston,MA,59374,USA,F,High School,75.22,2023-04-10,Senior,16,6,Office,Night,716-939-5946,768-32-7229,IMUH86180602403240
EMP719228,Melissa,George,melissa.george@company.com,001-939-405-6305x8374,Development,Web Developer,2021-06-26,1384,200000.0,2.49,Active,1995-03-03,20786 Ryan Ville Apt. 272,Houston,TX,06834,USA,F,High School,66.68,2023-10-15,Senior,7,7,Office,Night,(771)909-4435,152-90-4128,BEQP02201673108524
EMP535887,Steven,Yu,steven.yu@company.com,393.367.2306,Logistics,Transportation Coordinator,2023-09-28,560,57356.48,3.98,Active,1993-02-23,796 Kennedy Throughway,Boston,MA,58454,USA,M,Professional,57.95,2024-01-13,Mid,19,4,Office,Day,(571)697-7050x9005,261-72-9731,FDHP62474050093082
EMP190951,Elaine,Allen,elaine.allen@company.com,373-985-7518x716,Procurement,Vendor Manager,2022-03-07,1130,30000.0,5.35,Active,1994-10-02,8674 Williams Harbor,Houston,TX,50882,USA,F,High School,75.13,2023-10-10,Senior,13,3,Office,Day,892.689.0298x02297,566-51-6264,CUYB80595219728097
EMP722796,Amanda,Harper,amanda.harper@company.com,5468234426,R&D,Innovation Manager,2024-03-09,397,88934.16,8.33,Active,1979-09-24,14862 Arnold Trace,Philadelphia,PA,71905,USA,F,Professional,91.61,2024-03-17,Mid,15,7,Office,Flexible,715.730.5525x973,806-77-3731,JITU57657881653491
EMP124094,Kimberly,Carlson,kimberly.carlson@company.com,926.983.7953x0258,Legal,Legal Assistant,2022-06-03,1042,113964.89,3.09,Inactive,2003-09-03,468 Sherry Land Apt. 633,Worcester,MA,38187,USA,F,High School,84.16,2022-09-16,Senior,13,6,Office,Day,(693)981-4077,452-42-1217,DAKQ43732060895084
EMP113024,Shane,Alvarez,shane.alvarez@company.com,6147403812,IT,IT Support Specialist,2022-06-22,1023,75636.65,5.46,Inactive,1998-08-10,764 Simmons Springs Apt. 721,Spokane,WA,73776,USA,M,Professional,58.14,2024-04-01,Senior,22,3,Remote,Night,985-384-0755,758-77-5725,CTTN93134169974879
EMP543767,Emily,Smith,emily.smith@company.com,(348)279-1143x0367,Operations,Operations Manager,2020-12-07,1585,69856.51,3.78,Active,1982-09-12,63303 Mason Union Suite 859,Albany,NY,35353,USA,F,Master,67.13,2021-07-11,Senior,18,8,Hybrid,Night,786-780-6104x0119,267-86-4683,SZUU63280900299177
EMP689870,Jo,Bishop,jo.bishop@company.com,001-275-354-7316,Customer Service,Customer Success Manager,2024-07-09,275,64127.16,5.17,Active,1966-08-09,84250 Wayne Route,Chicago,IL,78410,USA,F,Professional,82.09,2024-10-07,Entry,10,6,Office,Night,719.696.1945x07479,031-25-5600,NDJA04123426763887
EMP906363,Joyce,Parker,joyce.parker@company.com,764-300-0371,Sales,Sales Coordinator,2021-09-22,1296,44786.93,1.91,Active,1977-08-03,1263 Kathryn Village,Tacoma,WA,89325,USA,F,High School,71.74,2022-08-04,Senior,12,5,Remote,Day,938-630-8679,610-49-9049,PMGN10999119936425
EMP703803,Mary,Gregory,mary.gregory@company.com,940-751-6902x1364,Security,Security Manager,2023-06-27,653,30000.0,7.74,Active,1975-08-03,9771 Shah Lane,Chicago,IL,54582,USA,F,Professional,83.41,2023-08-18,Mid,16,4,Office,Night,919.796.6541x707,333-36-5311,IZPC24621587963140
EMP774534,Calvin,Herrera,calvin.herrera@company.com,329-833-0383,Legal,Compliance Officer,2024-09-19,203,78640.48,5.97,Active,1982-11-09,84655 Jonathon Glens,Tampa,FL,33870,USA,M,Master,72.91,2025-01-15,Entry,13,3,Office,Day,001-388-805-2569x98660,023-52-7971,QEMS45514567560608
EMP431412,Robert,Reilly,robert.reilly@company.com,954.900.0871x4144,R&D,Research Scientist,2021-07-03,1377,90330.6,5.99,Active,1977-04-22,5512 Shaw Forge,Worcester,MA,77902,USA,M,PhD,73.44,2023-11-04,Senior,15,2,Office,Day,781-809-0256x989,665-99-4667,BPCV53306030221010
EMP211900,Jennifer,Hamilton,jennifer.hamilton@company.com,9483898076,IT,Systems Administrator,2023-12-17,480,30167.41,3.02,Active,2004-07-31,503 Howard Rapid Suite 062,Dallas,TX,99696,USA,Other,PhD,67.49,2023-12-18,Mid,17,2,Office,Day,499-723-0272,600-49-8096,PTCY78582888419139
EMP569247,Cindy,Smith,cindy.smith@company.com,348.593.2305x0723,Research,Market Researcher,2022-03-02,1135,55165.48,5.33,Active,1981-02-07,651 Victoria Greens Suite 998,Allentown,PA,83715,USA,F,Professional,82.18,2022-11-03,Senior,20,8,Hybrid,Night,518.313.4777,063-18-3411,HAHL09026483215426
EMP800026,Tiffany,Lopez,tiffany.lopez@company.com,536-957-2878x38089,Legal,Contract Specialist,2021-09-09,1309,102970.85,3.34,Inactive,1997-12-04,31737 Debbie Street Apt. 631,Columbus,OH,24312,USA,F,Professional,68.12,2023-04-12,Senior,16,3,Hybrid,Day,701-482-0475x223,809-10-9842,EMEB67255098231692
EMP131033,Thomas,Flores,thomas.flores@company.com,795-966-8772,HHRR,Recruitment Specialist,2022-02-28,1137,71627.54,6.02,Active,1961-11-26,650 Stephanie Isle Suite 949,Chicago,IL,52991,USA,M,High School,80.27,2022-11-29,Senior,12,2,Remote,Day,382.215.7012x8309,500-92-3581,GWHB60638807780980
EMP315375,Jennifer,Robinson,jennifer.robinson@company.com,+1-232-264-0708x42441,Design,Industrial Designer,2020-07-26,1719,30000.0,5.62,Active,1962-08-17,176 Diane Centers,Seattle,WA,62926,USA,F,Professional,67.52,2020-12-03,Senior,17,4,Remote,Day,851.666.1221x3603,197-87-0536,IHAA17249183022079
EMP572065,Kevin,Walker,kevin.walker@company.com,(522)961-9060x814,Legal,Legal Assistant,2025-01-29,71,30000.0,5.71,Active,1979-03-31,138 Burns Pines,Tampa,FL,61309,USA,Other,Professional,81.66,2025-02-04,Entry,19,6,Office,Day,(547)631-6225x6531,714-05-6401,KXIQ16255613380611
EMP333090,Anthony,Moore,anthony.moore@company.com,001-669-944-5398x15209,Customer Service,Call Center Supervisor,2021-05-19,1422,44276.57,3.88,Active,1991-04-08,856 Jacqueline Crossroad,Orlando,FL,90652,USA,M,High School,76.52,2024-03-01,Senior,16,7,Office,Night,001-360-567-7676,693-06-7669,MKFT01833461886115
EMP899724,Amanda,Stuart,amanda.stuart@company.com,944-528-1635x41920,Research,Data Scientist,2024-08-30,223,107397.24,5.87,Active,1978-03-23,300 Christopher Center Apt. 136,Jacksonville,FL,35317,USA,F,PhD,60.47,2025-02-04,Entry,23,7,Remote,Day,+1-601-676-7450x48558,853-17-5279,BTUV60145738042994
EMP214688,Matthew,Camacho,matthew.camacho@company.com,758-453-8243x341,Procurement,Supply Chain Analyst,2021-11-09,1248,68233.82,6.67,Active,1995-09-09,62968 Graham Drives Suite 230,Austin,TX,61082,USA,M,Professional,86.0,2022-12-19,Senior,19,4,Office,Day,(445)466-9207x0615,252-12-2921,QINA44037407397189
EMP559139,Kathy,Baker,kathy.baker@company.com,384-759-5624x03045,Design,UX/UI Designer,2021-09-12,1306,62300.59,5.66,Active,1996-10-10,688 Montes Mission,Chicago,IL,16560,USA,F,Master,71.35,2022-04-12,Senior,10,9,Office,Night,524-447-8631x916,592-15-2343,XIXQ02827757042633
EMP737613,Daniel,Cummings,daniel.cummings@company.com,938-741-7467,R&D,R&D Technician,2024-08-07,246,62432.67,5.1,Active,1978-07-02,5716 Todd Lane Apt. 524,Seattle,WA,01374,USA,M,Professional,54.23,2024-11-09,Entry,16,0,Hybrid,Day,492.462.7437x72740,594-82-5645,TBXR51305133230472
EMP846656,Andrew,Edwards,andrew.edwards@company.com,937.553.5597x529,Customer Service,Client Relations Manager,2020-09-18,1665,71564.87,5.91,Active,1967-12-12,30717 Jose Track,Springfield,MA,40154,USA,M,Professional,91.56,2021-10-09,Senior,12,6,Remote,Night,291-595-1730x0261,305-97-8386,FYAE68333131948288
EMP817040,Amber,Edwards,amber.edwards@company.com,699.417.6238x34800,Security,Physical Security Specialist,2024-09-16,206,67392.8,3.25,Active,1999-09-22,284 Young Branch,Cincinnati,OH,79528,USA,Other,Professional,91.1,2025-02-10,Entry,15,4,Remote,Flexible,826.916.1428x226,509-84-7794,FOQZ82718196960418
EMP721521,Emily,Lee,emily.lee@company.com,(433)739-9069x7116,Engineering,Industrial Engineer,2025-03-09,32,58781.45,3.29,Active,1986-02-14,82605 Cardenas Forge Suite 503,Tacoma,WA,20161,USA,F,Professional,66.99,2025-03-31,Entry,13,4,Hybrid,Day,+1-623-509-1657x2498,643-54-2579,PRRG64819974529635
EMP435275,Katherine,Huang,katherine.huang@company.com,294.262.8035x0608,Support,Service Desk Analyst,2023-05-29,682,60386.34,3.57,Active,1973-07-25,2302 Moran Trail,Orlando,FL,74091,USA,F,Professional,94.61,2023-09-20,Mid,14,2,Office,Day,337.587.3153,765-94-0650,QAVN19875064238750
EMP362526,James,Martin,james.martin@company.com,785-652-8081x968,Design,UX/UI Designer,2024-10-04,188,61173.61,6.76,Active,1960-12-01,278 Jenkins Islands,Tacoma,WA,68947,USA,M,Professional,85.08,2025-01-22,Entry,13,8,Office,Day,927.230.8503x00939,576-96-2972,POXX83425671833201
EMP572857,Daniel,Rasmussen,daniel.rasmussen@company.com,417.280.4855,Training,Learning and Development Specialist,2023-05-28,683,60825.54,8.32,Active,1995-07-11,6383 Monique Curve,Cincinnati,OH,97599,USA,M,Professional,74.88,2023-09-08,Mid,7,2,Remote,Flexible,001-527-300-9791x7902,541-83-2987,XZWA91694349046769
EMP197905,Brittney,Castro,brittney.castro@company.com,4726740575,Customer Service,Client Relations Manager,2021-10-02,1286,43961.32,1.94,Active,1994-11-12,470 Thomas Haven,Rochester,NY,88097,USA,F,High School,84.98,2023-03-04,Senior,6,3,Hybrid,Day,647-789-9523x6411,660-82-9059,YOMZ49410336991614
EMP713734,Kelsey,Parks,kelsey.parks@company.com,455.239.8829x115,Legal,Contract Specialist,2024-09-05,217,53808.53,4.77,Active,1983-05-22,04723 Victor Valley Apt. 702,Jacksonville,FL,36646,USA,F,Professional,70.53,2024-10-03,Entry,16,4,Hybrid,Night,722-366-7363x14199,460-44-6625,DPVD04039239525607
EMP269974,Brenda,Summers,brenda.summers@company.com,+1-682-886-0843x1584,Marketing,Marketing Manager,2025-02-02,67,74048.91,2.44,Active,1970-11-19,0919 Theresa Junctions Apt. 487,Orlando,FL,34662,USA,Other,Professional,88.43,2025-03-02,Entry,14,3,Office,Day,001-922-536-3956,782-19-6463,NUAC58087683082939
EMP343722,Deborah,Gray,deborah.gray@company.com,562.937.0770x38081,Design,Industrial Designer,2023-01-03,828,33305.04,8.82,Active,1987-08-09,3563 Danielle Parkway Suite 050,Sacramento,CA,39446,USA,F,High School,71.96,2023-10-17,Senior,25,9,Remote,Night,001-815-955-8506,125-64-9393,KZTH98005044645949
EMP147457,Donna,Burke,donna.burke@company.com,754-839-3304x29388,Training,Training Manager,2020-10-18,1635,72469.39,5.19,Active,1982-05-17,7958 Acosta Square,Tampa,FL,57748,USA,F,Professional,72.02,2021-07-28,Senior,18,8,Remote,Day,(871)582-5805x68644,724-37-3806,VTWA29472999733202
EMP782789,Pedro,Mason,pedro.mason@company.com,001-512-418-6029x52649,IT,Database Administrator,2022-12-01,861,111721.28,4.67,Active,1973-09-28,85223 Roberta Corner Suite 451,Springfield,MA,04362,USA,M,Master,85.26,2023-10-17,Senior,15,5,Hybrid,Day,998.469.1869,160-35-1728,KCDU42178976013604
EMP527094,Daniel,Jones,daniel.jones@company.com,+1-705-380-1253x1597,Operations,Operations Analyst,2024-04-17,358,52595.98,5.56,Inactive,1963-10-01,4986 Adams Stream,Pittsburgh,PA,70877,USA,M,Professional,79.49,2025-03-03,Entry,16,9,Hybrid,Night,+1-971-939-0149,172-30-3061,SPKC46460556614095
EMP758953,Angela,Lucas,angela.lucas@company.com,001-514-829-7509,Marketing,Marketing Manager,2023-08-22,597,48033.46,1.57,Active,1994-11-22,40954 Gomez Mission Apt. 743,Seattle,WA,71099,USA,F,Master,84.75,2024-01-29,Mid,22,5,Remote,Night,907.876.7129,206-24-5112,XLNX68307578219195
EMP888281,Wyatt,Miller,wyatt.miller@company.com,498.813.8942x127,R&D,Product Development Engineer,2022-07-12,1003,30586.87,5.89,Active,1969-01-26,68643 Lisa Mountain Apt. 124,Columbus,OH,40186,USA,M,High School,63.54,2023-12-09,Senior,16,1,Hybrid,Night,614.876.7681,768-43-7541,ZRGW58210565906240
EMP894706,Kathleen,Johnson,kathleen.johnson@company.com,+1-656-623-4283,Procurement,Procurement Manager,2024-07-08,276,32699.9,7.19,Active,1963-07-27,327 Elizabeth Avenue,Columbus,OH,55157,USA,F,Professional,78.63,2024-10-28,Entry,16,4,Office,Flexible,859.236.4843x58090,748-80-9524,OAHQ69515526760906
EMP545595,Nathan,Ortiz,nathan.ortiz@company.com,981-878-1550x4267,Support,Help Desk Technician,2022-11-17,875,88493.48,4.57,Active,1961-09-17,032 Wilkins Causeway Suite 404,Albany,NY,60102,USA,M,PhD,86.34,2023-02-15,Senior,15,2,Office,Day,001-425-576-4355x365,241-87-7467,KTLQ91124235194759
EMP380876,Jessica,Johnson,jessica.johnson@company.com,+1-284-461-1794x7011,IT,Network Engineer,2021-12-11,1216,97086.08,4.25,Active,1970-04-16,023 Zachary Station,Tampa,FL,29285,USA,F,Master,67.6,2023-10-14,Senior,19,4,Hybrid,Day,+1-744-610-8243x8792,624-37-3523,KHXO71678316284814
EMP283488,John,Alvarado,john.alvarado@company.com,001-779-715-9684,Design,UX/UI Designer,2021-12-05,1222,56429.27,5.65,Active,1988-11-25,05247 Jason Port Apt. 168,Orlando,FL,38384,USA,M,Professional,76.12,2022-11-28,Senior,15,6,Office,Day,(813)718-8186x895,843-17-3276,ENXG51952674203975
EMP613865,Susan,Russo,susan.russo@company.com,(988)562-5264x8311,Development,Mobile App Developer,2022-12-24,838,91649.85,4.11,Inactive,1989-08-03,48045 Sullivan Prairie,Springfield,MA,24986,USA,F,Professional,79.62,2023-06-04,Senior,17,5,Office,Day,661.466.3611,011-48-6029,ULKH65677295707817
EMP923544,Ruth,Green,ruth.green@company.com,935-931-7050x1002,Procurement,Supply Chain Analyst,2023-12-19,478,39425.4,7.03,Inactive,1965-07-25,6002 Mendez Pines Apt. 108,Columbus,OH,16325,USA,F,High School,72.12,2023-12-22,Mid,14,7,Office,Flexible,+1-467-578-6288,676-63-4385,LDVD62942062783694
EMP584893,Daniel,Collins,daniel.collins@company.com,001-614-312-1289x39945,R&D,Product Development Engineer,2025-03-14,27,52191.6,9.13,Active,1972-07-14,0832 Jeremy Junctions,Peoria,IL,84864,USA,Other,Professional,56.02,2025-03-31,Entry,14,1,Hybrid,Night,(969)225-0094x8465,680-03-3535,AHWB61280520871999
EMP448462,Julie,Robertson,julie.robertson@company.com,6733806234,Finance,Accountant,2020-09-17,1666,30247.82,4.19,Active,2007-03-08,3846 Kemp Shore Suite 197,Philadelphia,PA,58718,USA,F,Professional,85.06,2021-07-21,Senior,12,5,Office,Night,256.294.4322x4406,832-30-2593,UGOA67144661436395
EMP168561,Jesus,Armstrong,jesus.armstrong@company.com,418.218.8706,Security,Cybersecurity Analyst,2024-10-16,176,72105.45,4.38,Active,2006-04-15,451 Thompson Island,Springfield,IL,07346,USA,Other,Professional,79.86,2024-12-05,Entry,10,7,Office,Night,284.893.7081x81293,574-16-1911,BGPN90055983357870
